http://purl.org/linked-data/sdmx/2009/dimension#refArea,Reference Area,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
http://statistics.gov.scot/id/statistical-geography/S01001865,S01001865,10,18,12,8,15,31,19,12,12,11,14
http://statistics.gov.scot/id/statistical-geography/S01001866,S01001866,3,5,2,3,4,8,9,6,2,5,8
http://statistics.gov.scot/id/statistical-geography/S01001867,S01001867,24,24,13,15,14,20,14,16,13,8,18
http://statistics.gov.scot/id/statistical-geography/S01001868,S01001868,12,25,21,14,12,17,33,30,11,25,18
http://statistics.gov.scot/id/statistical-geography/S01001869,S01001869,6,5,8,5,5,8,11,6,7,4,4
http://statistics.gov.scot/id/statistical-geography/S01001870,S01001870,8,14,6,16,23,19,18,16,22,24,17
http://statistics.gov.scot/id/statistical-geography/S01001871,S01001871,17,11,16,21,13,18,20,20,29,19,23
http://statistics.gov.scot/id/statistical-geography/S01001872,S01001872,18,16,31,21,30,17,26,20,29,29,24
http://statistics.gov.scot/id/statistical-geography/S01001873,S01001873,5,9,15,10,5,10,12,10,6,7,9
http://statistics.gov.scot/id/statistical-geography/S01001874,S01001874,11,17,10,5,5,10,11,12,26,47,43
http://statistics.gov.scot/id/statistical-geography/S01001875,S01001875,4,3,5,9,7,8,3,8,4,2,6
http://statistics.gov.scot/id/statistical-geography/S01001876,S01001876,11,21,14,21,14,16,9,16,21,14,13
http://statistics.gov.scot/id/statistical-geography/S01001877,S01001877,12,10,7,17,14,18,12,18,14,11,11
http://statistics.gov.scot/id/statistical-geography/S01001878,S01001878,3,8,6,5,10,9,9,11,6,4,4
http://statistics.gov.scot/id/statistical-geography/S01001879,S01001879,7,8,10,9,20,9,10,15,3,14,15
http://statistics.gov.scot/id/statistical-geography/S01001880,S01001880,5,9,7,10,14,10,8,21,10,15,13
http://statistics.gov.scot/id/statistical-geography/S01001881,S01001881,7,13,8,6,3,8,8,8,6,6,9
http://statistics.gov.scot/id/statistical-geography/S01001882,S01001882,8,9,10,7,9,13,11,15,11,17,28
http://statistics.gov.scot/id/statistical-geography/S01001883,S01001883,2,3,1,4,5,2,4,6,3,2,4
http://statistics.gov.scot/id/statistical-geography/S01001884,S01001884,15,18,18,19,17,22,15,28,17,25,21
http://statistics.gov.scot/id/statistical-geography/S01001885,S01001885,5,8,23,13,10,17,8,15,9,11,16
http://statistics.gov.scot/id/statistical-geography/S01001886,S01001886,8,9,11,8,14,16,10,13,7,22,15
http://statistics.gov.scot/id/statistical-geography/S01001887,S01001887,3,4,5,11,14,11,6,8,7,15,21
http://statistics.gov.scot/id/statistical-geography/S01001888,S01001888,4,5,5,5,6,6,5,10,8,2,3
http://statistics.gov.scot/id/statistical-geography/S01001889,S01001889,4,6,5,6,2,8,9,4,6,3,9
http://statistics.gov.scot/id/statistical-geography/S01001890,S01001890,14,13,10,17,10,14,14,25,19,18,10
http://statistics.gov.scot/id/statistical-geography/S01001891,S01001891,14,24,17,16,21,10,25,18,17,10,13
http://statistics.gov.scot/id/statistical-geography/S01001892,S01001892,7,6,8,13,19,14,10,9,18,27,26
http://statistics.gov.scot/id/statistical-geography/S01001893,S01001893,20,23,22,14,17,20,18,20,11,10,21
http://statistics.gov.scot/id/statistical-geography/S01001894,S01001894,16,24,24,22,24,17,23,14,7,13,26
http://statistics.gov.scot/id/statistical-geography/S01001895,S01001895,5,11,16,10,20,14,14,9,11,17,24
http://statistics.gov.scot/id/statistical-geography/S01001896,S01001896,5,0,3,9,7,6,4,4,4,5,6
http://statistics.gov.scot/id/statistical-geography/S01001897,S01001897,15,19,22,20,17,24,29,18,17,20,12
http://statistics.gov.scot/id/statistical-geography/S01001898,S01001898,11,9,13,22,9,9,21,19,16,7,23
http://statistics.gov.scot/id/statistical-geography/S01001899,S01001899,7,5,11,12,8,11,13,7,4,11,14
http://statistics.gov.scot/id/statistical-geography/S01001900,S01001900,8,10,8,13,8,10,8,5,2,6,14
http://statistics.gov.scot/id/statistical-geography/S01001901,S01001901,6,13,12,11,18,17,18,8,10,11,13
http://statistics.gov.scot/id/statistical-geography/S01001902,S01001902,4,7,10,3,4,9,5,3,7,6,10
http://statistics.gov.scot/id/statistical-geography/S01001903,S01001903,8,11,6,12,13,10,12,13,6,6,10
http://statistics.gov.scot/id/statistical-geography/S01001904,S01001904,11,16,9,13,21,23,21,5,9,14,10
http://statistics.gov.scot/id/statistical-geography/S01001905,S01001905,3,12,4,9,7,5,6,4,3,6,11
http://statistics.gov.scot/id/statistical-geography/S01001906,S01001906,44,40,37,36,40,27,24,29,21,27,21
http://statistics.gov.scot/id/statistical-geography/S01001907,S01001907,21,25,18,24,24,15,23,24,24,13,19
http://statistics.gov.scot/id/statistical-geography/S01001908,S01001908,8,4,6,4,6,6,10,10,14,15,10
http://statistics.gov.scot/id/statistical-geography/S01001909,S01001909,12,9,6,3,6,11,12,11,16,8,8
http://statistics.gov.scot/id/statistical-geography/S01001910,S01001910,7,8,2,2,9,10,9,8,3,12,10
http://statistics.gov.scot/id/statistical-geography/S01001911,S01001911,6,4,2,2,7,5,8,7,3,6,11
http://statistics.gov.scot/id/statistical-geography/S01001912,S01001912,5,11,9,12,15,22,9,8,6,9,7
http://statistics.gov.scot/id/statistical-geography/S01001913,S01001913,2,4,2,13,9,13,9,8,9,18,20
http://statistics.gov.scot/id/statistical-geography/S01001914,S01001914,7,8,10,6,7,2,3,0,2,4,4
http://statistics.gov.scot/id/statistical-geography/S01001915,S01001915,3,6,10,7,5,10,11,5,4,3,9
http://statistics.gov.scot/id/statistical-geography/S01001916,S01001916,3,1,6,6,2,13,7,8,8,10,10
http://statistics.gov.scot/id/statistical-geography/S01001917,S01001917,9,4,5,1,10,5,7,9,11,7,7
http://statistics.gov.scot/id/statistical-geography/S01001918,S01001918,4,9,9,8,8,5,3,2,6,8,8
http://statistics.gov.scot/id/statistical-geography/S01001919,S01001919,8,9,9,9,9,13,10,13,11,11,13
http://statistics.gov.scot/id/statistical-geography/S01001920,S01001920,9,12,11,9,18,11,13,16,6,18,10
http://statistics.gov.scot/id/statistical-geography/S01001921,S01001921,6,14,12,8,15,18,21,16,12,17,14
http://statistics.gov.scot/id/statistical-geography/S01001922,S01001922,2,4,4,6,2,9,4,3,10,7,8
http://statistics.gov.scot/id/statistical-geography/S01001923,S01001923,12,11,15,12,27,11,9,16,13,17,12
http://statistics.gov.scot/id/statistical-geography/S01001924,S01001924,8,3,12,5,3,7,8,8,10,11,7
http://statistics.gov.scot/id/statistical-geography/S01001925,S01001925,3,5,8,5,7,7,5,11,9,7,6
http://statistics.gov.scot/id/statistical-geography/S01001926,S01001926,8,9,11,20,14,13,24,27,16,17,23
http://statistics.gov.scot/id/statistical-geography/S01001927,S01001927,7,5,8,8,9,6,17,12,9,20,12
http://statistics.gov.scot/id/statistical-geography/S01001928,S01001928,17,14,7,4,16,16,16,16,18,16,12
http://statistics.gov.scot/id/statistical-geography/S01001929,S01001929,4,7,4,3,3,10,15,15,12,13,15
http://statistics.gov.scot/id/statistical-geography/S01001930,S01001930,1,5,0,4,9,8,7,7,10,4,5
http://statistics.gov.scot/id/statistical-geography/S01001931,S01001931,15,29,19,25,17,14,12,5,17,16,29
http://statistics.gov.scot/id/statistical-geography/S01001932,S01001932,14,13,9,17,21,11,16,21,26,38,22
http://statistics.gov.scot/id/statistical-geography/S01001933,S01001933,10,12,6,4,9,8,9,10,7,4,4
http://statistics.gov.scot/id/statistical-geography/S01001934,S01001934,7,3,15,10,23,27,19,17,13,14,18
http://statistics.gov.scot/id/statistical-geography/S01001935,S01001935,9,8,30,13,8,18,29,24,15,34,29
http://statistics.gov.scot/id/statistical-geography/S01001936,S01001936,8,9,12,10,16,13,15,21,9,16,15
http://statistics.gov.scot/id/statistical-geography/S01001937,S01001937,14,7,8,15,23,28,32,22,25,14,26
http://statistics.gov.scot/id/statistical-geography/S01001938,S01001938,6,7,10,13,10,16,5,10,9,9,9
http://statistics.gov.scot/id/statistical-geography/S01001939,S01001939,5,7,6,2,8,13,5,4,4,2,1
http://statistics.gov.scot/id/statistical-geography/S01001940,S01001940,6,8,5,2,8,7,4,3,11,8,16
http://statistics.gov.scot/id/statistical-geography/S01001941,S01001941,5,5,8,5,9,7,6,3,7,11,7
http://statistics.gov.scot/id/statistical-geography/S01001942,S01001942,3,4,5,7,10,5,6,4,6,3,10
http://statistics.gov.scot/id/statistical-geography/S01001943,S01001943,21,24,21,18,25,14,10,8,9,11,16
http://statistics.gov.scot/id/statistical-geography/S01001944,S01001944,6,10,7,14,8,16,9,6,12,10,8
http://statistics.gov.scot/id/statistical-geography/S01001945,S01001945,5,10,9,6,8,11,7,7,7,5,6
http://statistics.gov.scot/id/statistical-geography/S01001946,S01001946,12,24,23,18,18,14,20,24,11,13,28
http://statistics.gov.scot/id/statistical-geography/S01001947,S01001947,6,7,8,15,11,8,8,11,12,12,8
http://statistics.gov.scot/id/statistical-geography/S01001948,S01001948,24,23,18,18,17,23,21,19,26,16,22
http://statistics.gov.scot/id/statistical-geography/S01001949,S01001949,18,8,8,15,21,13,13,16,12,16,7
http://statistics.gov.scot/id/statistical-geography/S01001950,S01001950,13,13,22,12,11,11,15,16,16,12,13
http://statistics.gov.scot/id/statistical-geography/S01001951,S01001951,17,17,17,14,20,29,29,26,24,29,33
http://statistics.gov.scot/id/statistical-geography/S01001952,S01001952,2,2,6,4,4,5,17,15,7,15,18
http://statistics.gov.scot/id/statistical-geography/S01001953,S01001953,6,2,6,3,5,2,7,8,5,7,6
http://statistics.gov.scot/id/statistical-geography/S01001954,S01001954,2,5,9,8,4,2,7,15,4,19,8
http://statistics.gov.scot/id/statistical-geography/S01001955,S01001955,26,16,23,13,23,21,21,18,16,22,36
http://statistics.gov.scot/id/statistical-geography/S01001956,S01001956,10,13,18,14,24,39,8,15,14,11,19
http://statistics.gov.scot/id/statistical-geography/S01001957,S01001957,18,14,22,15,16,26,15,18,24,25,29
http://statistics.gov.scot/id/statistical-geography/S01001958,S01001958,21,13,23,18,16,12,20,21,15,19,6
http://statistics.gov.scot/id/statistical-geography/S01001959,S01001959,6,4,4,10,12,12,10,4,11,20,20
http://statistics.gov.scot/id/statistical-geography/S01001960,S01001960,4,4,2,10,7,6,6,2,4,2,4
http://statistics.gov.scot/id/statistical-geography/S01001961,S01001961,3,8,9,9,5,7,17,6,4,6,8
http://statistics.gov.scot/id/statistical-geography/S01001962,S01001962,7,13,8,14,14,17,11,16,18,12,13
http://statistics.gov.scot/id/statistical-geography/S01001963,S01001963,22,20,19,11,17,12,15,12,14,7,10
http://statistics.gov.scot/id/statistical-geography/S01001964,S01001964,3,3,3,10,2,10,9,4,5,4,4
http://statistics.gov.scot/id/statistical-geography/S01001965,S01001965,17,25,13,15,19,14,14,25,23,18,20
http://statistics.gov.scot/id/statistical-geography/S01001966,S01001966,15,16,12,17,24,21,30,29,16,22,30
http://statistics.gov.scot/id/statistical-geography/S01001967,S01001967,4,7,4,6,3,2,6,17,8,4,3
http://statistics.gov.scot/id/statistical-geography/S01001968,S01001968,5,12,8,3,12,19,12,17,18,19,12
http://statistics.gov.scot/id/statistical-geography/S01001969,S01001969,5,12,6,9,8,8,11,18,18,9,11
http://statistics.gov.scot/id/statistical-geography/S01001970,S01001970,6,5,1,2,3,5,4,3,5,3,5
http://statistics.gov.scot/id/statistical-geography/S01001971,S01001971,12,27,19,24,25,31,11,22,21,32,36
http://statistics.gov.scot/id/statistical-geography/S01001972,S01001972,3,3,4,4,10,4,6,4,7,10,7
http://statistics.gov.scot/id/statistical-geography/S01001973,S01001973,4,9,6,4,7,4,8,5,4,4,7
http://statistics.gov.scot/id/statistical-geography/S01001974,S01001974,1,2,3,5,7,4,3,9,2,8,6
http://statistics.gov.scot/id/statistical-geography/S01001975,S01001975,6,3,4,6,5,9,14,8,13,11,10
http://statistics.gov.scot/id/statistical-geography/S01001976,S01001976,4,7,8,19,14,12,7,3,6,8,6
http://statistics.gov.scot/id/statistical-geography/S01001977,S01001977,20,12,17,22,37,26,40,45,20,29,27
http://statistics.gov.scot/id/statistical-geography/S01001978,S01001978,18,29,30,37,35,50,41,23,27,36,32
http://statistics.gov.scot/id/statistical-geography/S01001979,S01001979,8,5,3,11,6,10,9,6,4,4,7
http://statistics.gov.scot/id/statistical-geography/S01001980,S01001980,1,1,5,3,4,5,5,6,2,5,5
http://statistics.gov.scot/id/statistical-geography/S01001981,S01001981,6,3,3,4,5,6,2,6,6,6,4
http://statistics.gov.scot/id/statistical-geography/S01001982,S01001982,7,7,4,4,4,8,9,4,6,22,29
http://statistics.gov.scot/id/statistical-geography/S01001983,S01001983,3,2,3,5,3,4,1,5,5,2,3
http://statistics.gov.scot/id/statistical-geography/S01001984,S01001984,2,4,4,8,4,10,10,3,16,10,18
http://statistics.gov.scot/id/statistical-geography/S01001985,S01001985,7,10,7,5,5,11,7,9,16,10,16
http://statistics.gov.scot/id/statistical-geography/S01001986,S01001986,5,5,5,7,3,11,4,5,2,1,5
http://statistics.gov.scot/id/statistical-geography/S01001987,S01001987,4,4,1,5,5,4,3,1,7,4,3
http://statistics.gov.scot/id/statistical-geography/S01001988,S01001988,8,9,7,6,2,6,12,8,15,13,18
http://statistics.gov.scot/id/statistical-geography/S01001989,S01001989,6,17,6,8,15,10,6,6,15,10,6
http://statistics.gov.scot/id/statistical-geography/S01001990,S01001990,4,5,4,8,11,18,6,8,2,2,2
http://statistics.gov.scot/id/statistical-geography/S01001991,S01001991,17,9,4,7,11,6,6,19,29,22,13
http://statistics.gov.scot/id/statistical-geography/S01001992,S01001992,7,8,12,5,8,7,2,9,7,10,8
http://statistics.gov.scot/id/statistical-geography/S01001993,S01001993,1,6,7,6,4,2,3,7,5,6,9
http://statistics.gov.scot/id/statistical-geography/S01001994,S01001994,7,7,2,4,4,2,1,7,8,2,1
http://statistics.gov.scot/id/statistical-geography/S01001995,S01001995,2,1,2,2,7,5,2,6,4,3,2
http://statistics.gov.scot/id/statistical-geography/S01001996,S01001996,4,2,1,8,5,5,3,4,1,0,3
http://statistics.gov.scot/id/statistical-geography/S01001997,S01001997,12,12,13,21,23,21,11,18,14,20,14
http://statistics.gov.scot/id/statistical-geography/S01001998,S01001998,6,2,10,11,5,3,7,18,12,12,9
http://statistics.gov.scot/id/statistical-geography/S01001999,S01001999,3,5,3,3,3,5,5,2,3,2,4
http://statistics.gov.scot/id/statistical-geography/S01002000,S01002000,4,9,10,17,14,15,14,12,16,20,21
http://statistics.gov.scot/id/statistical-geography/S01002001,S01002001,3,4,11,1,6,5,2,4,6,2,4
http://statistics.gov.scot/id/statistical-geography/S01002002,S01002002,2,1,3,3,7,2,2,3,4,2,4
http://statistics.gov.scot/id/statistical-geography/S01002003,S01002003,8,9,6,12,9,13,13,10,17,13,10
http://statistics.gov.scot/id/statistical-geography/S01002004,S01002004,5,6,6,7,8,3,5,4,5,3,6
http://statistics.gov.scot/id/statistical-geography/S01002005,S01002005,14,20,14,10,11,10,14,26,8,18,23
http://statistics.gov.scot/id/statistical-geography/S01002006,S01002006,7,7,17,11,13,10,12,5,10,13,16
http://statistics.gov.scot/id/statistical-geography/S01002007,S01002007,5,5,3,5,7,7,8,7,8,6,8
http://statistics.gov.scot/id/statistical-geography/S01002008,S01002008,5,5,3,5,7,7,6,12,9,4,6
http://statistics.gov.scot/id/statistical-geography/S01002009,S01002009,4,1,1,7,3,7,9,3,4,3,5
http://statistics.gov.scot/id/statistical-geography/S01002010,S01002010,0,2,4,1,2,3,2,4,1,8,4
http://statistics.gov.scot/id/statistical-geography/S01002011,S01002011,11,9,8,6,8,9,4,11,11,16,11
http://statistics.gov.scot/id/statistical-geography/S01002012,S01002012,6,5,4,4,4,7,11,5,11,5,7
http://statistics.gov.scot/id/statistical-geography/S01002013,S01002013,3,8,1,7,10,6,3,4,4,4,3
http://statistics.gov.scot/id/statistical-geography/S01002014,S01002014,7,11,6,10,8,9,9,2,2,1,5
http://statistics.gov.scot/id/statistical-geography/S01002015,S01002015,9,2,7,7,6,19,6,7,14,8,9
http://statistics.gov.scot/id/statistical-geography/S01002016,S01002016,2,2,2,1,3,1,4,2,4,4,2
http://statistics.gov.scot/id/statistical-geography/S01002017,S01002017,20,35,36,36,40,34,42,46,62,40,51
http://statistics.gov.scot/id/statistical-geography/S01002018,S01002018,3,8,6,5,5,5,11,4,7,7,9
http://statistics.gov.scot/id/statistical-geography/S01002019,S01002019,3,3,1,0,3,3,4,0,4,3,2
http://statistics.gov.scot/id/statistical-geography/S01002020,S01002020,3,1,0,0,1,0,2,2,2,0,0
http://statistics.gov.scot/id/statistical-geography/S01002021,S01002021,26,15,15,24,15,21,19,21,26,20,27
http://statistics.gov.scot/id/statistical-geography/S01002022,S01002022,6,10,11,13,21,17,12,10,18,15,19
http://statistics.gov.scot/id/statistical-geography/S01002023,S01002023,4,6,6,9,3,1,4,4,4,3,7
http://statistics.gov.scot/id/statistical-geography/S01002024,S01002024,0,3,4,0,4,9,3,3,5,2,6
http://statistics.gov.scot/id/statistical-geography/S01002025,S01002025,3,4,7,5,0,4,4,8,12,6,5
http://statistics.gov.scot/id/statistical-geography/S01002026,S01002026,5,10,8,9,10,9,9,8,6,7,10
http://statistics.gov.scot/id/statistical-geography/S01002027,S01002027,2,5,8,4,4,2,6,5,5,2,4
http://statistics.gov.scot/id/statistical-geography/S01002028,S01002028,3,7,7,5,9,15,10,9,11,15,11
http://statistics.gov.scot/id/statistical-geography/S01002029,S01002029,1,1,4,3,2,2,3,1,0,6,4
http://statistics.gov.scot/id/statistical-geography/S01002030,S01002030,1,6,3,3,5,5,2,2,7,5,7
http://statistics.gov.scot/id/statistical-geography/S01002031,S01002031,4,7,5,4,5,7,1,5,8,3,14
http://statistics.gov.scot/id/statistical-geography/S01002032,S01002032,4,6,3,5,2,3,6,3,9,7,5
http://statistics.gov.scot/id/statistical-geography/S01002033,S01002033,8,1,11,3,6,5,5,8,6,6,10
http://statistics.gov.scot/id/statistical-geography/S01002034,S01002034,5,4,5,3,3,1,9,4,8,5,5
http://statistics.gov.scot/id/statistical-geography/S01002035,S01002035,7,7,6,5,5,5,5,4,11,11,16
http://statistics.gov.scot/id/statistical-geography/S01002036,S01002036,9,10,20,5,3,9,10,6,7,4,12
http://statistics.gov.scot/id/statistical-geography/S01002037,S01002037,7,7,3,6,3,3,4,5,2,2,9
http://statistics.gov.scot/id/statistical-geography/S01002038,S01002038,2,2,2,6,1,4,3,5,1,8,2
http://statistics.gov.scot/id/statistical-geography/S01002039,S01002039,10,7,3,12,5,7,9,9,4,8,6
http://statistics.gov.scot/id/statistical-geography/S01002040,S01002040,3,6,6,4,5,6,3,4,3,4,4
http://statistics.gov.scot/id/statistical-geography/S01002041,S01002041,4,9,17,2,5,4,6,8,5,4,3
http://statistics.gov.scot/id/statistical-geography/S01002042,S01002042,18,25,17,17,11,14,26,27,19,19,31
http://statistics.gov.scot/id/statistical-geography/S01002043,S01002043,10,12,14,18,4,8,16,13,13,10,13
http://statistics.gov.scot/id/statistical-geography/S01002044,S01002044,9,13,13,20,17,13,9,10,14,11,4
http://statistics.gov.scot/id/statistical-geography/S01002045,S01002045,16,21,20,24,21,14,18,18,22,39,42
http://statistics.gov.scot/id/statistical-geography/S01002046,S01002046,8,11,3,6,4,8,3,10,5,1,8
http://statistics.gov.scot/id/statistical-geography/S01002047,S01002047,9,10,19,11,14,9,12,9,14,10,9
http://statistics.gov.scot/id/statistical-geography/S01002048,S01002048,4,2,2,1,5,5,2,6,8,3,4
http://statistics.gov.scot/id/statistical-geography/S01002049,S01002049,13,5,7,5,8,10,7,4,3,11,9
http://statistics.gov.scot/id/statistical-geography/S01002050,S01002050,5,11,3,6,7,3,11,10,11,10,10
http://statistics.gov.scot/id/statistical-geography/S01002051,S01002051,11,15,16,24,17,20,28,32,12,21,21
http://statistics.gov.scot/id/statistical-geography/S01002052,S01002052,5,4,3,7,5,14,9,6,19,7,2
http://statistics.gov.scot/id/statistical-geography/S01002053,S01002053,1,1,2,2,4,4,4,1,0,1,5
http://statistics.gov.scot/id/statistical-geography/S01002054,S01002054,4,5,5,4,2,2,2,2,5,5,5
http://statistics.gov.scot/id/statistical-geography/S01002055,S01002055,7,7,6,5,6,4,5,5,5,6,8
http://statistics.gov.scot/id/statistical-geography/S01002056,S01002056,14,14,18,12,14,13,9,19,15,16,15
http://statistics.gov.scot/id/statistical-geography/S01002057,S01002057,7,8,7,4,1,4,3,7,2,8,8
http://statistics.gov.scot/id/statistical-geography/S01002058,S01002058,9,9,2,4,7,6,7,11,10,9,5
http://statistics.gov.scot/id/statistical-geography/S01002059,S01002059,7,12,6,16,8,7,5,7,10,3,8
http://statistics.gov.scot/id/statistical-geography/S01002060,S01002060,6,6,5,8,4,3,4,8,4,6,3
http://statistics.gov.scot/id/statistical-geography/S01002061,S01002061,5,3,5,13,7,6,2,6,1,2,3
http://statistics.gov.scot/id/statistical-geography/S01002062,S01002062,8,11,11,5,14,22,15,14,13,17,12
http://statistics.gov.scot/id/statistical-geography/S01002063,S01002063,2,6,15,9,9,12,16,2,6,11,7
http://statistics.gov.scot/id/statistical-geography/S01002064,S01002064,8,8,4,7,9,15,7,6,5,8,9
http://statistics.gov.scot/id/statistical-geography/S01002065,S01002065,4,4,1,3,2,7,4,5,2,4,4
http://statistics.gov.scot/id/statistical-geography/S01002066,S01002066,3,6,5,11,8,8,9,5,7,2,6
http://statistics.gov.scot/id/statistical-geography/S01002067,S01002067,6,12,6,12,11,12,9,5,10,11,15
http://statistics.gov.scot/id/statistical-geography/S01002068,S01002068,13,7,10,7,7,10,3,2,4,11,13
http://statistics.gov.scot/id/statistical-geography/S01002069,S01002069,8,12,11,5,7,8,15,7,6,21,9
http://statistics.gov.scot/id/statistical-geography/S01002070,S01002070,3,3,2,6,4,0,0,5,6,4,5
http://statistics.gov.scot/id/statistical-geography/S01002071,S01002071,2,7,3,1,5,7,6,6,5,2,4
http://statistics.gov.scot/id/statistical-geography/S01002072,S01002072,19,10,19,15,25,8,5,10,12,14,19
http://statistics.gov.scot/id/statistical-geography/S01002073,S01002073,6,7,3,5,8,5,11,7,9,12,16
http://statistics.gov.scot/id/statistical-geography/S01002074,S01002074,7,4,10,5,5,7,7,3,9,9,7
http://statistics.gov.scot/id/statistical-geography/S01002075,S01002075,10,17,8,7,8,9,5,10,6,8,14
http://statistics.gov.scot/id/statistical-geography/S01002076,S01002076,9,1,8,7,10,6,17,14,9,5,10
http://statistics.gov.scot/id/statistical-geography/S01002077,S01002077,4,8,12,6,11,8,15,9,6,5,10
http://statistics.gov.scot/id/statistical-geography/S01002078,S01002078,8,11,8,12,10,15,9,5,9,12,10
http://statistics.gov.scot/id/statistical-geography/S01002079,S01002079,4,4,8,13,14,6,7,3,8,7,8
http://statistics.gov.scot/id/statistical-geography/S01002080,S01002080,4,8,5,5,7,5,12,20,7,6,19
http://statistics.gov.scot/id/statistical-geography/S01002081,S01002081,4,6,10,8,17,21,17,17,3,6,6
http://statistics.gov.scot/id/statistical-geography/S01002082,S01002082,9,10,9,9,7,11,16,17,17,18,14
http://statistics.gov.scot/id/statistical-geography/S01002083,S01002083,19,18,19,17,19,19,24,11,10,15,16
http://statistics.gov.scot/id/statistical-geography/S01002084,S01002084,2,7,7,5,5,3,3,6,8,3,3
http://statistics.gov.scot/id/statistical-geography/S01002085,S01002085,3,3,4,3,0,3,0,4,1,1,7
http://statistics.gov.scot/id/statistical-geography/S01002086,S01002086,4,8,2,3,7,5,5,13,6,6,5
http://statistics.gov.scot/id/statistical-geography/S01002087,S01002087,18,21,28,12,16,20,13,15,21,14,11
http://statistics.gov.scot/id/statistical-geography/S01002088,S01002088,15,9,7,17,14,15,13,18,13,25,17
http://statistics.gov.scot/id/statistical-geography/S01002089,S01002089,2,6,13,13,12,7,9,10,9,15,3
http://statistics.gov.scot/id/statistical-geography/S01002090,S01002090,8,13,18,22,18,23,13,9,9,15,21
http://statistics.gov.scot/id/statistical-geography/S01002091,S01002091,15,16,10,5,5,7,7,2,1,7,1
http://statistics.gov.scot/id/statistical-geography/S01002092,S01002092,7,8,12,15,11,6,6,18,7,16,8
http://statistics.gov.scot/id/statistical-geography/S01002093,S01002093,4,3,4,10,4,4,11,8,4,9,6
http://statistics.gov.scot/id/statistical-geography/S01002094,S01002094,8,12,10,10,9,12,5,11,6,7,11
http://statistics.gov.scot/id/statistical-geography/S01002095,S01002095,2,1,7,9,4,1,4,5,3,7,5
http://statistics.gov.scot/id/statistical-geography/S01002096,S01002096,7,7,8,13,29,25,10,6,10,18,10
http://statistics.gov.scot/id/statistical-geography/S01002097,S01002097,9,7,9,15,7,9,13,8,6,4,6
http://statistics.gov.scot/id/statistical-geography/S01002098,S01002098,8,16,16,9,24,19,11,9,15,14,19
http://statistics.gov.scot/id/statistical-geography/S01002099,S01002099,5,2,3,2,9,1,3,5,5,7,0
http://statistics.gov.scot/id/statistical-geography/S01002100,S01002100,5,2,7,10,8,5,8,3,11,6,5
http://statistics.gov.scot/id/statistical-geography/S01002101,S01002101,21,14,11,12,7,18,16,15,10,11,11
http://statistics.gov.scot/id/statistical-geography/S01002102,S01002102,13,14,12,12,14,14,8,10,6,6,12
http://statistics.gov.scot/id/statistical-geography/S01002103,S01002103,3,11,6,4,6,9,5,5,13,13,6
http://statistics.gov.scot/id/statistical-geography/S01002104,S01002104,10,12,15,17,18,18,24,32,21,23,15
http://statistics.gov.scot/id/statistical-geography/S01002105,S01002105,4,13,7,9,9,9,9,13,8,6,7
http://statistics.gov.scot/id/statistical-geography/S01002106,S01002106,7,10,1,4,4,3,5,5,7,7,7
http://statistics.gov.scot/id/statistical-geography/S01002107,S01002107,7,4,6,5,9,4,7,3,9,2,5
http://statistics.gov.scot/id/statistical-geography/S01002108,S01002108,4,3,3,6,11,7,8,4,6,5,7
http://statistics.gov.scot/id/statistical-geography/S01002109,S01002109,4,4,11,3,6,4,7,6,7,1,5
http://statistics.gov.scot/id/statistical-geography/S01002110,S01002110,5,6,3,4,5,1,7,8,8,10,9
http://statistics.gov.scot/id/statistical-geography/S01002111,S01002111,10,6,8,10,9,10,10,13,11,15,7
http://statistics.gov.scot/id/statistical-geography/S01002112,S01002112,6,9,11,11,11,12,11,22,6,10,11
http://statistics.gov.scot/id/statistical-geography/S01002113,S01002113,5,9,6,6,6,7,11,18,8,17,21
http://statistics.gov.scot/id/statistical-geography/S01002114,S01002114,4,7,2,10,8,5,3,5,3,1,3
http://statistics.gov.scot/id/statistical-geography/S01002115,S01002115,6,5,4,1,5,8,5,2,5,7,7
http://statistics.gov.scot/id/statistical-geography/S01002116,S01002116,4,8,8,6,10,18,8,15,6,18,10
http://statistics.gov.scot/id/statistical-geography/S01002117,S01002117,9,10,6,13,7,8,6,8,4,1,6
http://statistics.gov.scot/id/statistical-geography/S01002118,S01002118,8,4,9,8,20,14,9,15,11,7,10
http://statistics.gov.scot/id/statistical-geography/S01002119,S01002119,15,12,17,16,10,16,21,12,11,10,8
http://statistics.gov.scot/id/statistical-geography/S01002120,S01002120,5,3,4,3,1,2,2,2,1,5,4
http://statistics.gov.scot/id/statistical-geography/S01002121,S01002121,9,8,11,8,6,11,8,16,10,9,9
http://statistics.gov.scot/id/statistical-geography/S01002122,S01002122,14,16,16,8,12,9,11,8,13,9,13
http://statistics.gov.scot/id/statistical-geography/S01002123,S01002123,8,10,14,9,9,14,10,15,9,12,13
http://statistics.gov.scot/id/statistical-geography/S01002124,S01002124,4,4,8,10,9,14,7,17,11,18,10
http://statistics.gov.scot/id/statistical-geography/S01002125,S01002125,11,7,16,16,16,12,13,16,15,10,9
http://statistics.gov.scot/id/statistical-geography/S01002126,S01002126,6,9,1,5,3,6,10,8,5,8,7
