Generated by http://statistics.gov.scot,2021-01-24T15:50:43+00:00
http://statistics.gov.scot/data/hospital-admissions,Hospital Admissions
measure type,Count
Admission Type,Cancer
Age,All
Gender,All
Measure (cell values): ,Count(Admissions)

,,http://reference.data.gov.uk/id/year/2002,http://reference.data.gov.uk/id/year/2003,http://reference.data.gov.uk/id/year/2004,http://reference.data.gov.uk/id/year/2005,http://reference.data.gov.uk/id/year/2006,http://reference.data.gov.uk/id/year/2007,http://reference.data.gov.uk/id/year/2008,http://reference.data.gov.uk/id/year/2009,http://reference.data.gov.uk/id/year/2010,http://reference.data.gov.uk/id/year/2011,http://reference.data.gov.uk/id/year/2012
http://statistics.gov.scot/id/statistical-geography/S01003793,S01003793,6,18,23,18,11,18,12,8,8,6,16
http://statistics.gov.scot/id/statistical-geography/S01003794,S01003794,14,43,33,30,17,31,16,20,43,29,20
http://statistics.gov.scot/id/statistical-geography/S01003795,S01003795,18,13,15,11,4,29,10,39,32,20,27
http://statistics.gov.scot/id/statistical-geography/S01003796,S01003796,4,9,7,7,9,19,37,22,16,12,9
http://statistics.gov.scot/id/statistical-geography/S01003797,S01003797,12,13,30,14,7,17,16,34,32,30,6
http://statistics.gov.scot/id/statistical-geography/S01003798,S01003798,14,17,14,27,17,40,10,25,27,39,21
http://statistics.gov.scot/id/statistical-geography/S01003799,S01003799,3,9,4,10,5,13,9,16,6,3,23
http://statistics.gov.scot/id/statistical-geography/S01003800,S01003800,13,11,9,21,5,8,15,9,14,12,10
http://statistics.gov.scot/id/statistical-geography/S01003801,S01003801,15,15,11,14,33,46,15,20,12,32,10
http://statistics.gov.scot/id/statistical-geography/S01003802,S01003802,9,3,11,3,9,21,13,9,7,10,12
http://statistics.gov.scot/id/statistical-geography/S01003803,S01003803,8,29,43,38,24,6,21,23,27,5,7
http://statistics.gov.scot/id/statistical-geography/S01003804,S01003804,1,19,12,5,17,28,37,21,3,35,34
http://statistics.gov.scot/id/statistical-geography/S01003805,S01003805,13,22,14,22,16,25,35,26,38,32,11
http://statistics.gov.scot/id/statistical-geography/S01003806,S01003806,15,23,22,7,21,61,31,21,12,5,4
http://statistics.gov.scot/id/statistical-geography/S01003807,S01003807,52,17,49,12,35,54,57,51,34,12,7
http://statistics.gov.scot/id/statistical-geography/S01003808,S01003808,12,20,19,9,16,5,8,28,5,9,12
http://statistics.gov.scot/id/statistical-geography/S01003809,S01003809,11,0,11,30,10,11,13,27,22,14,23
http://statistics.gov.scot/id/statistical-geography/S01003810,S01003810,14,25,26,21,36,55,78,44,24,31,41
http://statistics.gov.scot/id/statistical-geography/S01003811,S01003811,11,12,15,7,12,16,34,39,41,18,6
http://statistics.gov.scot/id/statistical-geography/S01003812,S01003812,16,31,6,33,48,36,26,41,48,53,62
http://statistics.gov.scot/id/statistical-geography/S01003813,S01003813,8,8,14,13,22,37,29,20,16,24,32
http://statistics.gov.scot/id/statistical-geography/S01003814,S01003814,26,41,13,11,17,25,7,22,39,39,47
http://statistics.gov.scot/id/statistical-geography/S01003815,S01003815,12,38,30,36,3,27,28,24,40,23,28
http://statistics.gov.scot/id/statistical-geography/S01003816,S01003816,11,2,20,28,67,35,19,23,25,42,18
http://statistics.gov.scot/id/statistical-geography/S01003817,S01003817,14,10,12,10,26,53,29,4,6,11,18
http://statistics.gov.scot/id/statistical-geography/S01003818,S01003818,9,11,12,5,21,35,17,15,14,21,18
http://statistics.gov.scot/id/statistical-geography/S01003819,S01003819,34,16,28,31,20,27,26,23,38,25,43
http://statistics.gov.scot/id/statistical-geography/S01003820,S01003820,14,17,37,35,25,22,10,15,59,9,20
http://statistics.gov.scot/id/statistical-geography/S01003821,S01003821,24,17,12,22,10,22,26,48,28,22,15
http://statistics.gov.scot/id/statistical-geography/S01003822,S01003822,10,5,41,40,27,7,16,24,3,35,23
http://statistics.gov.scot/id/statistical-geography/S01003823,S01003823,34,53,31,16,30,17,16,27,55,28,42
http://statistics.gov.scot/id/statistical-geography/S01003824,S01003824,7,24,0,6,4,22,22,13,9,17,27
http://statistics.gov.scot/id/statistical-geography/S01003825,S01003825,6,12,22,1,20,10,13,13,1,0,4
http://statistics.gov.scot/id/statistical-geography/S01003826,S01003826,16,34,13,15,7,6,9,19,9,19,8
http://statistics.gov.scot/id/statistical-geography/S01003827,S01003827,6,32,28,35,9,24,17,21,42,38,52
http://statistics.gov.scot/id/statistical-geography/S01003828,S01003828,46,63,8,6,25,17,29,66,14,24,29
http://statistics.gov.scot/id/statistical-geography/S01003829,S01003829,14,6,13,24,28,5,29,19,37,31,8
http://statistics.gov.scot/id/statistical-geography/S01003830,S01003830,19,12,17,27,35,14,39,14,17,21,16
http://statistics.gov.scot/id/statistical-geography/S01003831,S01003831,16,7,21,3,10,15,11,7,28,32,38
http://statistics.gov.scot/id/statistical-geography/S01003832,S01003832,38,27,21,44,26,61,27,12,15,12,24
http://statistics.gov.scot/id/statistical-geography/S01003833,S01003833,12,12,9,18,13,27,40,30,16,14,16
http://statistics.gov.scot/id/statistical-geography/S01003834,S01003834,1,12,18,16,19,9,21,45,25,43,23
http://statistics.gov.scot/id/statistical-geography/S01003835,S01003835,13,8,8,4,4,12,13,5,11,9,8
http://statistics.gov.scot/id/statistical-geography/S01003836,S01003836,2,1,0,0,16,7,7,2,12,7,5
http://statistics.gov.scot/id/statistical-geography/S01003837,S01003837,10,16,25,57,29,57,15,36,30,39,13
http://statistics.gov.scot/id/statistical-geography/S01003838,S01003838,68,34,22,15,8,7,3,21,10,17,7
http://statistics.gov.scot/id/statistical-geography/S01003839,S01003839,20,13,51,40,18,10,12,8,5,21,20
http://statistics.gov.scot/id/statistical-geography/S01003840,S01003840,7,20,8,6,4,20,55,65,29,32,14
http://statistics.gov.scot/id/statistical-geography/S01003841,S01003841,9,6,3,4,22,27,27,28,23,20,10
http://statistics.gov.scot/id/statistical-geography/S01003842,S01003842,5,1,8,16,9,6,33,28,13,14,27
http://statistics.gov.scot/id/statistical-geography/S01003843,S01003843,11,19,63,36,50,15,50,12,23,30,16
http://statistics.gov.scot/id/statistical-geography/S01003844,S01003844,5,17,17,12,27,24,27,23,15,36,37
http://statistics.gov.scot/id/statistical-geography/S01003845,S01003845,21,4,9,49,24,31,53,73,60,16,39
http://statistics.gov.scot/id/statistical-geography/S01003846,S01003846,20,13,29,18,24,43,29,27,16,36,37
http://statistics.gov.scot/id/statistical-geography/S01003847,S01003847,12,14,15,42,14,22,27,12,5,28,15
http://statistics.gov.scot/id/statistical-geography/S01003848,S01003848,4,8,6,7,22,24,25,34,32,33,10
http://statistics.gov.scot/id/statistical-geography/S01003849,S01003849,31,16,3,12,14,34,24,26,14,17,15
http://statistics.gov.scot/id/statistical-geography/S01003850,S01003850,14,7,1,0,14,21,12,24,14,13,26
http://statistics.gov.scot/id/statistical-geography/S01003851,S01003851,11,30,24,27,36,34,16,24,24,26,12
http://statistics.gov.scot/id/statistical-geography/S01003852,S01003852,12,15,18,7,11,36,38,24,14,13,27
http://statistics.gov.scot/id/statistical-geography/S01003853,S01003853,9,10,15,2,8,27,19,18,9,6,11
http://statistics.gov.scot/id/statistical-geography/S01003854,S01003854,12,41,8,16,8,4,1,5,11,16,30
http://statistics.gov.scot/id/statistical-geography/S01003855,S01003855,16,11,12,31,35,8,12,13,24,19,9
http://statistics.gov.scot/id/statistical-geography/S01003856,S01003856,11,4,15,4,7,9,7,5,14,6,46
http://statistics.gov.scot/id/statistical-geography/S01003857,S01003857,12,18,2,11,21,36,10,22,40,28,32
http://statistics.gov.scot/id/statistical-geography/S01003858,S01003858,4,1,24,27,24,12,4,6,10,1,20
http://statistics.gov.scot/id/statistical-geography/S01003859,S01003859,1,21,9,5,14,12,4,8,13,18,18
http://statistics.gov.scot/id/statistical-geography/S01003860,S01003860,9,4,21,9,7,6,25,44,59,40,36
http://statistics.gov.scot/id/statistical-geography/S01003861,S01003861,10,5,3,6,8,3,18,16,19,17,53
http://statistics.gov.scot/id/statistical-geography/S01003862,S01003862,0,12,5,6,17,4,4,10,33,8,25
http://statistics.gov.scot/id/statistical-geography/S01003863,S01003863,17,19,5,23,19,16,19,19,11,21,52
http://statistics.gov.scot/id/statistical-geography/S01003864,S01003864,33,24,23,46,52,19,35,49,49,30,33
http://statistics.gov.scot/id/statistical-geography/S01003865,S01003865,50,27,2,14,3,12,20,45,44,22,34
http://statistics.gov.scot/id/statistical-geography/S01003866,S01003866,10,29,22,23,9,16,23,6,13,12,14
http://statistics.gov.scot/id/statistical-geography/S01003867,S01003867,10,12,23,28,16,26,42,61,53,52,68
http://statistics.gov.scot/id/statistical-geography/S01003868,S01003868,7,9,5,10,27,24,24,13,29,29,20
http://statistics.gov.scot/id/statistical-geography/S01003869,S01003869,13,13,24,16,14,15,14,36,34,32,22
http://statistics.gov.scot/id/statistical-geography/S01003870,S01003870,8,13,8,6,15,10,17,20,33,24,28
http://statistics.gov.scot/id/statistical-geography/S01003871,S01003871,19,30,15,21,37,41,23,4,4,8,16
http://statistics.gov.scot/id/statistical-geography/S01003872,S01003872,11,15,15,15,9,13,26,27,26,32,28
http://statistics.gov.scot/id/statistical-geography/S01003873,S01003873,15,21,14,30,45,16,33,60,31,68,70
http://statistics.gov.scot/id/statistical-geography/S01003874,S01003874,14,24,17,18,19,14,35,29,21,24,12
http://statistics.gov.scot/id/statistical-geography/S01003875,S01003875,10,15,10,15,20,26,13,32,33,14,32
http://statistics.gov.scot/id/statistical-geography/S01003876,S01003876,8,17,13,26,24,14,39,18,31,9,27
http://statistics.gov.scot/id/statistical-geography/S01003877,S01003877,2,7,12,5,8,3,5,25,7,35,8
http://statistics.gov.scot/id/statistical-geography/S01003878,S01003878,15,25,17,22,41,15,20,18,37,23,15
http://statistics.gov.scot/id/statistical-geography/S01003879,S01003879,13,9,3,6,24,17,14,9,6,38,35
http://statistics.gov.scot/id/statistical-geography/S01003880,S01003880,8,12,8,30,40,22,42,14,37,39,36
http://statistics.gov.scot/id/statistical-geography/S01003881,S01003881,13,14,18,10,9,11,15,11,34,54,97
http://statistics.gov.scot/id/statistical-geography/S01003882,S01003882,6,2,11,1,13,18,17,17,3,9,19
http://statistics.gov.scot/id/statistical-geography/S01003883,S01003883,18,26,20,15,23,10,48,23,11,4,3
http://statistics.gov.scot/id/statistical-geography/S01003884,S01003884,6,10,20,9,23,31,45,34,33,42,6
http://statistics.gov.scot/id/statistical-geography/S01003885,S01003885,16,11,3,8,29,24,7,6,15,4,16
http://statistics.gov.scot/id/statistical-geography/S01003886,S01003886,11,13,35,4,11,31,27,5,19,4,9
http://statistics.gov.scot/id/statistical-geography/S01003887,S01003887,16,14,25,13,7,10,15,18,33,42,25
http://statistics.gov.scot/id/statistical-geography/S01003888,S01003888,75,16,27,15,11,41,26,56,36,31,40
http://statistics.gov.scot/id/statistical-geography/S01003889,S01003889,12,13,13,6,12,21,33,16,8,14,35
http://statistics.gov.scot/id/statistical-geography/S01003890,S01003890,19,18,10,36,44,8,12,29,31,27,14
http://statistics.gov.scot/id/statistical-geography/S01003891,S01003891,15,17,12,9,7,31,39,15,39,33,56
http://statistics.gov.scot/id/statistical-geography/S01003892,S01003892,6,2,8,32,16,10,4,2,2,20,8
http://statistics.gov.scot/id/statistical-geography/S01003893,S01003893,13,13,18,24,53,42,66,49,28,19,18
http://statistics.gov.scot/id/statistical-geography/S01003894,S01003894,6,9,5,7,12,46,14,28,53,52,26
http://statistics.gov.scot/id/statistical-geography/S01003895,S01003895,6,16,21,1,5,14,35,43,27,5,9
http://statistics.gov.scot/id/statistical-geography/S01003896,S01003896,55,35,32,20,20,32,11,28,18,19,29
http://statistics.gov.scot/id/statistical-geography/S01003897,S01003897,11,16,16,22,17,35,36,54,28,47,44
http://statistics.gov.scot/id/statistical-geography/S01003898,S01003898,24,21,15,24,44,62,65,45,18,48,21
http://statistics.gov.scot/id/statistical-geography/S01003899,S01003899,38,40,17,14,24,41,21,42,40,5,11
http://statistics.gov.scot/id/statistical-geography/S01003900,S01003900,11,19,4,10,14,18,22,25,19,26,10
http://statistics.gov.scot/id/statistical-geography/S01003901,S01003901,19,27,8,12,33,8,3,18,23,22,12
http://statistics.gov.scot/id/statistical-geography/S01003902,S01003902,19,15,15,8,16,12,32,45,44,34,21
http://statistics.gov.scot/id/statistical-geography/S01003903,S01003903,19,9,4,8,30,48,37,5,21,11,4
http://statistics.gov.scot/id/statistical-geography/S01003904,S01003904,9,8,7,19,40,20,26,59,22,6,35
http://statistics.gov.scot/id/statistical-geography/S01003905,S01003905,26,16,37,22,15,14,43,58,57,38,11
http://statistics.gov.scot/id/statistical-geography/S01003906,S01003906,19,14,11,6,19,14,16,28,35,17,27
http://statistics.gov.scot/id/statistical-geography/S01003907,S01003907,12,18,43,23,30,28,18,29,18,19,28
http://statistics.gov.scot/id/statistical-geography/S01003908,S01003908,12,17,24,42,42,35,38,27,28,32,32
http://statistics.gov.scot/id/statistical-geography/S01003909,S01003909,8,11,6,31,27,12,9,8,5,18,25
http://statistics.gov.scot/id/statistical-geography/S01003910,S01003910,9,6,4,2,12,14,9,2,9,16,4
http://statistics.gov.scot/id/statistical-geography/S01003911,S01003911,25,6,16,3,14,9,2,7,12,4,5
http://statistics.gov.scot/id/statistical-geography/S01003912,S01003912,0,4,0,0,19,13,13,28,19,46,25
http://statistics.gov.scot/id/statistical-geography/S01003913,S01003913,24,65,63,18,35,25,16,29,28,28,66
http://statistics.gov.scot/id/statistical-geography/S01003914,S01003914,21,24,25,34,36,26,51,31,9,42,10
http://statistics.gov.scot/id/statistical-geography/S01003915,S01003915,27,11,16,4,3,20,10,38,45,5,10
http://statistics.gov.scot/id/statistical-geography/S01003916,S01003916,13,8,18,5,17,33,27,18,24,26,12
http://statistics.gov.scot/id/statistical-geography/S01003917,S01003917,11,13,22,29,39,22,19,75,32,24,13
http://statistics.gov.scot/id/statistical-geography/S01003918,S01003918,10,15,3,21,17,3,2,9,15,32,22
http://statistics.gov.scot/id/statistical-geography/S01003919,S01003919,8,10,12,10,5,11,69,28,14,28,37
http://statistics.gov.scot/id/statistical-geography/S01003920,S01003920,16,37,25,67,20,15,43,24,20,2,11
http://statistics.gov.scot/id/statistical-geography/S01003921,S01003921,23,52,22,38,35,38,39,46,42,10,11
http://statistics.gov.scot/id/statistical-geography/S01003922,S01003922,6,7,11,11,8,35,2,19,47,81,41
http://statistics.gov.scot/id/statistical-geography/S01003923,S01003923,3,1,3,2,22,17,17,4,3,7,9
http://statistics.gov.scot/id/statistical-geography/S01003924,S01003924,10,14,16,17,7,8,10,16,16,2,8
http://statistics.gov.scot/id/statistical-geography/S01003925,S01003925,1,10,3,13,44,16,7,15,7,13,12
http://statistics.gov.scot/id/statistical-geography/S01003926,S01003926,5,4,8,7,10,11,31,17,12,13,4
http://statistics.gov.scot/id/statistical-geography/S01003927,S01003927,7,22,14,30,22,10,13,32,10,10,18
http://statistics.gov.scot/id/statistical-geography/S01003928,S01003928,20,46,11,17,31,25,26,13,22,52,25
http://statistics.gov.scot/id/statistical-geography/S01003929,S01003929,10,5,9,5,5,40,27,24,53,28,11
http://statistics.gov.scot/id/statistical-geography/S01003930,S01003930,10,9,10,6,7,12,38,16,32,8,13
http://statistics.gov.scot/id/statistical-geography/S01003931,S01003931,21,27,45,18,18,24,68,86,69,41,70
http://statistics.gov.scot/id/statistical-geography/S01003932,S01003932,5,20,14,7,16,32,28,25,60,19,30
http://statistics.gov.scot/id/statistical-geography/S01003933,S01003933,10,23,24,41,29,34,14,25,65,26,10
http://statistics.gov.scot/id/statistical-geography/S01003934,S01003934,11,17,31,23,38,23,31,24,34,36,21
http://statistics.gov.scot/id/statistical-geography/S01003935,S01003935,5,5,15,13,14,17,12,13,10,17,10
http://statistics.gov.scot/id/statistical-geography/S01003936,S01003936,21,31,6,30,25,55,24,23,18,16,52
http://statistics.gov.scot/id/statistical-geography/S01003937,S01003937,3,6,32,10,6,15,33,12,15,33,26
http://statistics.gov.scot/id/statistical-geography/S01003938,S01003938,3,2,2,11,1,38,63,20,25,33,23
http://statistics.gov.scot/id/statistical-geography/S01003939,S01003939,5,22,35,18,36,25,6,8,29,11,21
http://statistics.gov.scot/id/statistical-geography/S01003940,S01003940,21,34,47,64,34,32,22,31,24,7,30
http://statistics.gov.scot/id/statistical-geography/S01003941,S01003941,5,9,18,16,6,5,54,28,11,33,15
http://statistics.gov.scot/id/statistical-geography/S01003942,S01003942,3,14,5,9,23,10,20,6,18,23,25
http://statistics.gov.scot/id/statistical-geography/S01003943,S01003943,14,25,11,34,26,30,28,40,40,19,9
http://statistics.gov.scot/id/statistical-geography/S01003944,S01003944,17,24,13,5,21,21,29,10,2,18,10
http://statistics.gov.scot/id/statistical-geography/S01003945,S01003945,8,54,29,22,15,11,11,25,19,5,7
http://statistics.gov.scot/id/statistical-geography/S01003946,S01003946,3,24,9,20,12,19,14,46,51,32,31
http://statistics.gov.scot/id/statistical-geography/S01003947,S01003947,5,3,9,6,9,9,13,17,29,21,18
http://statistics.gov.scot/id/statistical-geography/S01003948,S01003948,21,27,10,18,40,12,5,4,5,18,32
http://statistics.gov.scot/id/statistical-geography/S01003949,S01003949,20,19,5,28,20,23,46,38,35,35,16
http://statistics.gov.scot/id/statistical-geography/S01003950,S01003950,12,4,5,17,22,24,25,31,23,18,11
http://statistics.gov.scot/id/statistical-geography/S01003951,S01003951,19,15,19,18,18,32,27,21,18,16,34
http://statistics.gov.scot/id/statistical-geography/S01003952,S01003952,13,16,15,12,15,19,8,19,10,18,17
http://statistics.gov.scot/id/statistical-geography/S01003953,S01003953,19,11,11,8,15,6,14,27,19,20,29
http://statistics.gov.scot/id/statistical-geography/S01003954,S01003954,12,18,6,8,15,25,13,14,14,11,24
http://statistics.gov.scot/id/statistical-geography/S01003955,S01003955,22,10,20,10,13,12,15,10,14,9,11
http://statistics.gov.scot/id/statistical-geography/S01003956,S01003956,3,15,14,13,8,14,18,17,20,18,8
http://statistics.gov.scot/id/statistical-geography/S01003957,S01003957,14,21,13,18,10,30,14,8,25,27,17
http://statistics.gov.scot/id/statistical-geography/S01003958,S01003958,12,17,17,2,18,30,34,18,22,58,18
http://statistics.gov.scot/id/statistical-geography/S01003959,S01003959,19,16,13,12,13,11,16,26,23,21,20
http://statistics.gov.scot/id/statistical-geography/S01003960,S01003960,2,30,25,20,34,35,47,27,51,12,10
http://statistics.gov.scot/id/statistical-geography/S01003961,S01003961,14,3,23,30,32,15,29,41,37,40,32
http://statistics.gov.scot/id/statistical-geography/S01003962,S01003962,15,11,18,14,15,22,6,16,50,67,54
http://statistics.gov.scot/id/statistical-geography/S01003963,S01003963,8,8,26,16,39,10,19,35,6,29,27
http://statistics.gov.scot/id/statistical-geography/S01003964,S01003964,7,6,10,21,16,9,8,40,46,25,43
http://statistics.gov.scot/id/statistical-geography/S01003965,S01003965,5,14,6,27,12,17,40,42,17,11,13
http://statistics.gov.scot/id/statistical-geography/S01003966,S01003966,13,29,9,12,32,29,30,59,103,70,48
http://statistics.gov.scot/id/statistical-geography/S01003967,S01003967,4,10,24,10,15,2,16,31,51,16,8
http://statistics.gov.scot/id/statistical-geography/S01003968,S01003968,30,43,52,61,45,46,36,56,39,27,42
http://statistics.gov.scot/id/statistical-geography/S01003969,S01003969,7,7,26,24,27,33,51,58,28,49,36
http://statistics.gov.scot/id/statistical-geography/S01003970,S01003970,8,6,32,13,15,20,19,24,17,41,64
http://statistics.gov.scot/id/statistical-geography/S01003971,S01003971,24,17,12,18,8,39,35,23,25,22,19
http://statistics.gov.scot/id/statistical-geography/S01003972,S01003972,4,13,12,21,9,3,30,24,21,5,15
http://statistics.gov.scot/id/statistical-geography/S01003973,S01003973,10,12,5,6,1,2,15,23,2,31,21
http://statistics.gov.scot/id/statistical-geography/S01003974,S01003974,9,13,26,18,23,9,53,40,23,15,15
http://statistics.gov.scot/id/statistical-geography/S01003975,S01003975,11,13,17,5,1,28,14,15,34,5,26
http://statistics.gov.scot/id/statistical-geography/S01003976,S01003976,4,13,2,6,13,36,23,4,6,18,17
http://statistics.gov.scot/id/statistical-geography/S01003977,S01003977,10,10,10,5,9,18,6,4,5,1,16
http://statistics.gov.scot/id/statistical-geography/S01003978,S01003978,6,12,8,9,13,11,27,14,13,3,10
http://statistics.gov.scot/id/statistical-geography/S01003979,S01003979,36,14,30,20,26,29,41,33,15,24,15
http://statistics.gov.scot/id/statistical-geography/S01003980,S01003980,8,37,18,21,29,51,27,19,33,9,23
http://statistics.gov.scot/id/statistical-geography/S01003981,S01003981,16,25,22,7,8,7,28,30,31,11,12
http://statistics.gov.scot/id/statistical-geography/S01003982,S01003982,9,5,5,5,2,19,28,31,37,3,1
http://statistics.gov.scot/id/statistical-geography/S01003983,S01003983,27,19,24,20,4,26,45,47,31,28,12
http://statistics.gov.scot/id/statistical-geography/S01003984,S01003984,8,17,16,23,13,44,23,11,17,3,12
http://statistics.gov.scot/id/statistical-geography/S01003985,S01003985,9,25,3,6,18,29,41,24,10,11,16
http://statistics.gov.scot/id/statistical-geography/S01003986,S01003986,29,12,18,21,14,6,9,22,44,33,12
http://statistics.gov.scot/id/statistical-geography/S01003987,S01003987,7,11,3,6,20,11,22,11,15,13,7
http://statistics.gov.scot/id/statistical-geography/S01003988,S01003988,18,8,11,1,14,14,19,65,24,20,15
http://statistics.gov.scot/id/statistical-geography/S01003989,S01003989,16,13,32,28,44,39,25,24,44,20,31
http://statistics.gov.scot/id/statistical-geography/S01003990,S01003990,26,4,16,16,10,15,15,8,12,16,6
http://statistics.gov.scot/id/statistical-geography/S01003991,S01003991,13,12,33,14,31,8,6,16,12,24,24
http://statistics.gov.scot/id/statistical-geography/S01003992,S01003992,5,17,11,26,9,14,13,40,42,22,28
http://statistics.gov.scot/id/statistical-geography/S01003993,S01003993,14,7,19,12,9,25,9,23,27,34,20
http://statistics.gov.scot/id/statistical-geography/S01003994,S01003994,8,12,5,8,3,7,4,22,12,20,33
http://statistics.gov.scot/id/statistical-geography/S01003995,S01003995,5,16,13,19,44,64,49,16,36,58,54
http://statistics.gov.scot/id/statistical-geography/S01003996,S01003996,27,32,14,14,10,5,11,30,12,9,7
http://statistics.gov.scot/id/statistical-geography/S01003997,S01003997,4,4,12,17,4,11,26,19,15,13,15
http://statistics.gov.scot/id/statistical-geography/S01003998,S01003998,13,13,28,22,14,42,25,26,15,14,20
http://statistics.gov.scot/id/statistical-geography/S01003999,S01003999,44,30,24,6,8,16,11,12,31,31,25
http://statistics.gov.scot/id/statistical-geography/S01004000,S01004000,16,7,24,20,49,22,10,14,13,21,33
http://statistics.gov.scot/id/statistical-geography/S01004001,S01004001,5,13,17,18,37,26,5,12,18,28,15
http://statistics.gov.scot/id/statistical-geography/S01004002,S01004002,29,41,27,20,8,42,35,48,46,23,45
http://statistics.gov.scot/id/statistical-geography/S01004003,S01004003,13,18,7,7,8,17,7,2,3,11,12
http://statistics.gov.scot/id/statistical-geography/S01004004,S01004004,15,5,22,13,7,9,13,4,4,24,24
http://statistics.gov.scot/id/statistical-geography/S01004005,S01004005,26,30,22,14,27,24,38,43,45,24,51
http://statistics.gov.scot/id/statistical-geography/S01004006,S01004006,8,1,15,14,24,13,24,17,4,23,14
http://statistics.gov.scot/id/statistical-geography/S01004007,S01004007,17,6,22,9,23,7,8,29,4,1,11
http://statistics.gov.scot/id/statistical-geography/S01004008,S01004008,14,21,26,25,26,29,25,17,21,12,19
http://statistics.gov.scot/id/statistical-geography/S01004009,S01004009,6,3,18,3,32,51,12,32,14,22,15
http://statistics.gov.scot/id/statistical-geography/S01004010,S01004010,14,15,6,43,22,21,8,30,45,28,27
http://statistics.gov.scot/id/statistical-geography/S01004011,S01004011,21,27,20,23,56,30,43,52,41,31,43
http://statistics.gov.scot/id/statistical-geography/S01004012,S01004012,8,24,18,14,28,22,40,19,39,19,22
http://statistics.gov.scot/id/statistical-geography/S01004013,S01004013,16,35,23,3,11,46,67,16,41,28,0
http://statistics.gov.scot/id/statistical-geography/S01004014,S01004014,10,8,11,34,34,53,12,14,18,20,25
http://statistics.gov.scot/id/statistical-geography/S01004015,S01004015,19,18,26,33,35,73,76,171,55,16,5
http://statistics.gov.scot/id/statistical-geography/S01004016,S01004016,7,1,6,16,3,3,30,4,39,11,15
http://statistics.gov.scot/id/statistical-geography/S01004017,S01004017,10,31,18,14,14,13,54,52,62,44,38
http://statistics.gov.scot/id/statistical-geography/S01004018,S01004018,6,7,7,3,10,21,22,11,23,20,6
http://statistics.gov.scot/id/statistical-geography/S01004019,S01004019,7,2,6,0,10,2,15,27,21,44,61
http://statistics.gov.scot/id/statistical-geography/S01004020,S01004020,14,26,33,41,15,21,66,19,12,15,29
http://statistics.gov.scot/id/statistical-geography/S01004021,S01004021,1,1,7,3,8,4,10,8,6,7,9
http://statistics.gov.scot/id/statistical-geography/S01004022,S01004022,44,9,18,41,9,10,54,56,37,41,28
http://statistics.gov.scot/id/statistical-geography/S01004023,S01004023,16,17,28,60,75,32,3,25,11,7,26
http://statistics.gov.scot/id/statistical-geography/S01004024,S01004024,29,10,24,3,13,5,6,26,13,28,41
http://statistics.gov.scot/id/statistical-geography/S01004025,S01004025,13,13,27,50,35,42,54,30,34,43,36
http://statistics.gov.scot/id/statistical-geography/S01004026,S01004026,9,11,17,5,14,24,8,8,6,26,19
http://statistics.gov.scot/id/statistical-geography/S01004027,S01004027,7,35,29,23,27,19,31,6,13,29,17
http://statistics.gov.scot/id/statistical-geography/S01004028,S01004028,6,9,3,32,45,31,18,31,14,31,38
http://statistics.gov.scot/id/statistical-geography/S01004029,S01004029,6,24,14,21,22,6,14,31,16,25,22
http://statistics.gov.scot/id/statistical-geography/S01004030,S01004030,18,9,5,8,12,16,14,16,11,15,16
http://statistics.gov.scot/id/statistical-geography/S01004031,S01004031,14,11,36,18,66,26,13,48,36,41,24
http://statistics.gov.scot/id/statistical-geography/S01004032,S01004032,4,32,12,6,1,6,16,15,52,41,0
http://statistics.gov.scot/id/statistical-geography/S01004033,S01004033,21,18,22,12,35,28,36,16,42,36,76
http://statistics.gov.scot/id/statistical-geography/S01004034,S01004034,4,16,8,6,3,2,3,15,8,15,34
http://statistics.gov.scot/id/statistical-geography/S01004035,S01004035,16,18,28,72,41,23,14,20,37,16,32
http://statistics.gov.scot/id/statistical-geography/S01004036,S01004036,21,8,22,49,30,40,21,13,10,1,9
http://statistics.gov.scot/id/statistical-geography/S01004037,S01004037,10,3,8,2,9,12,6,4,3,20,27
http://statistics.gov.scot/id/statistical-geography/S01004038,S01004038,19,17,28,36,24,25,6,21,40,27,25
http://statistics.gov.scot/id/statistical-geography/S01004039,S01004039,18,13,5,2,11,14,34,7,7,29,1
http://statistics.gov.scot/id/statistical-geography/S01004040,S01004040,3,2,25,15,6,64,48,26,6,22,24
http://statistics.gov.scot/id/statistical-geography/S01004041,S01004041,5,13,13,21,40,13,18,16,16,3,11
http://statistics.gov.scot/id/statistical-geography/S01004042,S01004042,9,13,6,9,10,4,7,8,9,11,4
http://statistics.gov.scot/id/statistical-geography/S01004043,S01004043,4,16,43,25,38,2,10,6,5,4,16
http://statistics.gov.scot/id/statistical-geography/S01004044,S01004044,16,22,35,18,12,29,17,19,33,28,32
http://statistics.gov.scot/id/statistical-geography/S01004045,S01004045,27,35,9,13,7,62,59,6,2,33,16
http://statistics.gov.scot/id/statistical-geography/S01004046,S01004046,49,97,43,45,50,27,14,42,30,32,10
http://statistics.gov.scot/id/statistical-geography/S01004047,S01004047,3,2,2,21,4,3,6,7,21,6,3
http://statistics.gov.scot/id/statistical-geography/S01004048,S01004048,14,35,47,73,60,37,38,99,43,16,7
http://statistics.gov.scot/id/statistical-geography/S01004049,S01004049,12,1,19,9,26,27,16,17,9,33,11
